trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1073972010,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1073973020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-008,shp-SLVR-01,1,1
1073974070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1073975010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1073976010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-010,shp-SLVR-51,1,1
1073977020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-908,shp-BLUE-51,1,1
1073978010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1073979010,RED,2,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1073980010,RED,2,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1073981090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-010,shp-SLVR-51,1,1
1073982070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1073983020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -015,shp-RED-51,1,1
1073984090,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1073985020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -011,shp-RED-51,1,1
1073986070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-012,shp-SLVR-51,1,1
1073987070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1073988020,SLVR,4,OUTBOUND-LIBRARY STATION,,0,SLVR-016,shp-SLVR-55,1,1
1073989020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -713,shp-BLUE-51,1,1
1073990020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-013,shp-SLVR-51,1,1
1073991070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1073992010,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-51,1,1
1073993070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-014,shp-SLVR-51,1,1
1073994020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-907,shp-BLUE-01,1,1
1073995010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1073996020,RED,4,INBOUND-NORTH SHORE,,1,RED -011,shp-RED-01,1,1
1073997020,RED,4,INBOUND-NORTH SHORE,,1,RED -020,shp-RED-01,1,1
1073998070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1073999020,SLVR,4,INBOUND-WASHINGTON JUNCTION,,1,SLVR-013,shp-SLVR-06,1,1
1074000070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074001090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
10740020,51,4,OUTBOUND-BRENTWOOD LOOP,,0,51 -268,shp-51-52,1,1
1074002020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-010,shp-SLVR-51,1,1
1074003070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074004010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074005090,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074006010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074007090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074008020,BLUE,4,INBOUND-NORTH SHORE,,1,SLVR-016,shp-BLUE-01,1,1
1074009090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1074010020,RED,4,INBOUND-NORTH SHORE,,1,RED -703,shp-RED-01,1,1
1074012090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-51,1,1
1074013090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-51,1,1
1074014010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074015020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -015,shp-RED-51,1,1
1074016020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -718,shp-BLUE-51,1,1
1074017010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074018020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074019010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074020,27,4,INBOUND-DOWNTOWN,,1,38 -206,shp-27-01,1,1
1074020010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-013,shp-SLVR-01,1,1
1074021020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -014,shp-RED-51,1,1
1074022090,RED,1,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074023020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -719,shp-RED-51,1,1
1074024020,SLVR,4,INBOUND-WASHINGTON JUNCTION,,1,SLVR-016,shp-SLVR-06,1,1
1074025020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074026070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074027010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074028010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074029070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074030070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-01,1,1
1074031090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074032020,RED,4,INBOUND-NORTH SHORE,,1,RED -715,shp-RED-01,1,1
1074033090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074034010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074035090,BLUE,1,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074036070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074037020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-014,shp-SLVR-01,1,1
1074038020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -716,shp-RED-51,1,1
1074039070,BLUE,3,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074041070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-01,1,1
1074042070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074043010,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-51,1,1
1074044010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074046010,RED,2,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074047010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074048070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-51,1,1
1074049020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -704,shp-RED-51,1,1
1074050020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-007,shp-SLVR-01,1,1
1074051090,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074052020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-013,shp-SLVR-01,1,1
1074053070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074054020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -716,shp-BLUE-51,1,1
1074055020,RED,4,INBOUND-NORTH SHORE,,1,RED -015,shp-RED-01,1,1
1074056020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-908,shp-BLUE-01,1,1
1074057070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-51,1,1
1074058020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -702,shp-RED-51,1,1
1074059020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-903,shp-BLUE-01,1,1
1074060090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074061020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-906,shp-BLUE-01,1,1
1074062070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1074063070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-51,1,1
1074064070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074065090,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074066070,RED,3,INBOUND-NORTH SHORE,,1,RED -010,shp-RED-01,1,1
1074067070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074068070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074069010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074070070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074071020,SLVR,4,INBOUND-WASHINGTON JUNCTION,,1,SLVR-007,shp-SLVR-06,1,1
1074072090,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074073010,RED,2,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074074020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -017,shp-RED-51,1,1
1074075010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074077070,BLUE,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1074078010,RED,2,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074079020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-004,shp-BLUE-01,1,1
1074080020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-015,shp-SLVR-51,1,1
1074081090,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074082070,BLUE,3,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074083010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074084020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-014,shp-SLVR-51,1,1
1074085010,RED,2,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074086010,RED,2,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074087020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-009,shp-SLVR-01,1,1
1074088090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074089010,RED,2,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-01,1,1
1074090020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-007,shp-SLVR-51,1,1
1074091020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-901,shp-BLUE-51,1,1
1074093020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -013,shp-RED-51,1,1
1074094070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074095020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,SLVR-008,shp-BLUE-51,1,1
1074096020,RED,4,INBOUND-NORTH SHORE,,1,RED -014,shp-RED-01,1,1
1074097090,SLVR,1,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074098070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074099090,BLUE,1,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074100070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-51,1,1
1074101020,RED,4,INBOUND-NORTH SHORE,,1,RED -716,shp-RED-01,1,1
10741020,8,4,OUTBOUND-WEST VIEW,,0,91 -685,shp-8-51,1,1
1074102010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074103070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074104070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-013,shp-SLVR-01,1,1
1074108010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074109020,RED,4,INBOUND-NORTH SHORE,,1,RED -019,shp-RED-01,1,1
1074110020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074111020,RED,4,INBOUND-NORTH SHORE,,1,RED -708,shp-RED-01,1,1
1074112070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-013,shp-SLVR-51,1,1
1074113010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074114090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
1074115090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-003,shp-BLUE-51,1,1
1074116020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074117070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-014,shp-SLVR-01,1,1
1074118020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -012,shp-RED-51,1,1
1074119020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -016,shp-RED-51,1,1
1074120020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -722,shp-RED-51,1,1
1074121020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-007,shp-SLVR-01,1,1
1074122090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1074123070,BLUE,3,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074124070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074125090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-010,shp-SLVR-51,1,1
1074126020,BLUE,4,INBOUND-NORTH SHORE,,1,RED -702,shp-BLUE-01,1,1
1074127020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074128010,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1074129070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-012,shp-SLVR-51,1,1
1074130070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074131090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1074132020,RED,4,INBOUND-NORTH SHORE,,1,RED -016,shp-RED-01,1,1
1074133070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-013,shp-SLVR-01,1,1
1074134010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074135020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074136090,BLUE,1,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074137020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074138070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-014,shp-SLVR-01,1,1
1074139010,RED,2,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-01,1,1
1074140070,RED,3,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074141020,RED,4,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074142020,SLVR,4,OUTBOUND-LIBRARY STATION,,0,SLVR-007,shp-SLVR-55,1,1
1074143020,SLVR,4,OUTBOUND-LIBRARY STATION,,0,SLVR-013,shp-SLVR-55,1,1
1074144020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-51,1,1
1074146090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074147020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074148020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -705,shp-RED-51,1,1
1074149020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -708,shp-RED-51,1,1
1074150010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074151020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-014,shp-SLVR-51,1,1
1074152020,BLUE,4,INBOUND-NORTH SHORE,,1,BLUE-904,shp-BLUE-01,1,1
1074153070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074154010,RED,2,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074155020,RED,4,INBOUND-NORTH SHORE,,1,RED -711,shp-RED-01,1,1
1074156010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074157070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074158010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-001,shp-BLUE-01,1,1
1074159070,BLUE,3,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074160020,RED,4,INBOUND-NORTH SHORE,,1,RED -701,shp-RED-01,1,1
1074161090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074162020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074163070,RED,3,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074164010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-012,shp-SLVR-51,1,1
1074165090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074166070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-013,shp-SLVR-01,1,1
1074167090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-001,shp-BLUE-51,1,1
1074168090,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074169010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074170020,RED,4,INBOUND-NORTH SHORE,,1,RED -017,shp-RED-01,1,1
1074171090,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074172090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074173070,BLUE,3,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074174020,RED,4,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074175090,SLVR,1,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074176020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -717,shp-RED-51,1,1
1074178010,BLUE,2,INBOUND-NORTH SHORE,,1,BLUE-002,shp-BLUE-01,1,1
1074179090,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074180070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -009,shp-RED-51,1,1
1074181010,RED,2,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074182010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074183020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -017,shp-RED-51,1,1
1074184020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -718,shp-RED-51,1,1
1074185090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074186010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1074187020,SLVR,4,OUTBOUND-LIBRARY,,0,SLVR-009,shp-SLVR-51,1,1
1074188090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -007,shp-RED-51,1,1
1074189070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-01,1,1
1074190070,RED,3,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074191020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074192020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-006,shp-SLVR-01,1,1
1074193090,BLUE,1,INBOUND-NORTH SHORE,,1,BLUE-003,shp-BLUE-01,1,1
1074195090,RED,1,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074196020,RED,4,INBOUND-NORTH SHORE,,1,RED -018,shp-RED-01,1,1
1074197010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074198070,SLVR,3,INBOUND-NORTH SHORE,,1,SLVR-014,shp-SLVR-01,1,1
1074199010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074200020,SLVR,4,INBOUND-WASHINGTON JUNCTION,,1,SLVR-009,shp-SLVR-06,1,1
1074201090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-012,shp-SLVR-51,1,1
1074202020,SLVR,4,OUTBOUND-LIBRARY STATION,,0,SLVR-011,shp-SLVR-55,1,1
1074203020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-906,shp-BLUE-51,1,1
1074204070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074205070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074206090,RED,1,INBOUND-NORTH SHORE,,1,RED -008,shp-RED-01,1,1
1074207070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -010,shp-RED-51,1,1
1074208020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,SLVR-012,shp-BLUE-51,1,1
10742090,8,1,OUTBOUND-WEST VIEW,,0,17 -054,shp-8-51,1,1
1074210070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074211070,RED,3,INBOUND-NORTH SHORE,,1,RED -007,shp-RED-01,1,1
1074212020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-014,shp-SLVR-01,1,1
1074213010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-010,shp-SLVR-51,1,1
1074214090,SLVR,1,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074215020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-51,1,1
1074216090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074218070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-012,shp-SLVR-51,1,1
1074220070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-013,shp-SLVR-51,1,1
1074221070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074222010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074223090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -008,shp-RED-51,1,1
1074224090,RED,1,INBOUND-NORTH SHORE,,1,RED -004,shp-RED-01,1,1
1074225070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074226070,RED,3,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074227070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-013,shp-SLVR-51,1,1
1074228070,RED,3,INBOUND-NORTH SHORE,,1,RED -006,shp-RED-01,1,1
1074229010,RED,2,INBOUND-NORTH SHORE,,1,RED -009,shp-RED-01,1,1
1074230090,BLUE,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-51,1,1
1074231020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-015,shp-SLVR-01,1,1
1074232020,BLUE,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-901,shp-BLUE-51,1,1
1074233010,RED,2,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074234070,SLVR,3,OUTBOUND-LIBRARY,,0,SLVR-014,shp-SLVR-51,1,1
1074235090,SLVR,1,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074236020,SLVR,4,INBOUND-WASHINGTON JUNCTION,,1,SLVR-013,shp-SLVR-06,1,1
1074237010,SLVR,2,INBOUND-NORTH SHORE,,1,SLVR-011,shp-SLVR-01,1,1
1074239090,SLVR,1,INBOUND-NORTH SHORE,,1,SLVR-012,shp-SLVR-01,1,1
1074240020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-010,shp-SLVR-01,1,1
1074241020,RED,4,INBOUND-NORTH SHORE,,1,RED -013,shp-RED-01,1,1
1074242020,SLVR,4,OUTBOUND-LIBRARY STATION,,0,SLVR-009,shp-SLVR-55,1,1
1074243010,RED,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -005,shp-RED-51,1,1
1074244020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -707,shp-RED-51,1,1
1074245090,RED,1,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -006,shp-RED-51,1,1
1074246020,RED,4,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -703,shp-RED-51,1,1
1074247020,SLVR,4,INBOUND-NORTH SHORE,,1,SLVR-018,shp-SLVR-01,1,1
1074248090,RED,1,INBOUND-NORTH SHORE,,1,RED -005,shp-RED-01,1,1
1074249090,SLVR,1,OUTBOUND-LIBRARY,,0,SLVR-013,shp-SLVR-51,1,1
1074250010,SLVR,2,OUTBOUND-LIBRARY,,0,SLVR-011,shp-SLVR-51,1,1
1074251020,RED,4,INBOUND-NORTH SHORE,,1,RED -011,shp-RED-01,1,1
1074252010,BLUE,2,OUTBOUND-SOUTH HILLS VILLAGE,,0,BLUE-002,shp-BLUE-51,1,1
1074253020,RED,4,INBOUND-NORTH SHORE,,1,RED -013,shp-RED-01,1,1
1074255070,RED,3,OUTBOUND-SOUTH HILLS VILLAGE,,0,RED -004,shp-RED-51,1,1
